리뷰,평점
별로임. 약을 5/4에 조제요청했는데 발송을 5/6에 함. 그나마도 소비자가 연락해서 보내준 것임. 근처병원 전화로 하는게 더 안심되고 서비스받았을듯. + 약도 맥시부펜 일부러 신청했는데 딴거 줌. 묻지도 않고 약 교환.ㅎㅎㅎ 댓글보고 또 댓글달음. 처음 꺼 택배발송조차 안 한 것을 모르고.. 다른가족 꺼 비대면진료받은 것도 신청했더니 또 누락!,1
당번약국 검색도 안되고 정보도 틀리고 덕분에 40분 헛수고 했네요,1
세상에... 앱이 너무너무 불편하다 처방전을 받아도 제휴 약국이 아니면 약을 안해주니 진료비만 날렸다 그래도 진료비 아까우서 택배 배송 신청했는데 한번 신청하면 낙장불입 취소하려면 전화해야하고 신청 내역을 상세하게 확인할 수도 없다 기대가 컸는데 대실망 약은 오긴 올까 돈은 또 얼마가 들까 택배비가 얼만지 약 값은 얼만지 2~3걸린다는데 언제 올지도 알수가 없다,1
정말 너무 좋아요! 세상 좋아졌다를 이 어플로 느꼈어요ㅋㅋㅋ코로나 격리해제된지 1달이 지나도 인후통 가래가 안사라져서 비대면진료 한번 해봤는데 바로 의사선생님이랑 통화하고 처방전나와서 퀵으로 받았어요. 퀵무료인게 대박이네요.. 혼자 살아서 아플때 서러웠는데 너무 만족스러워요,5
"지멋대로 약국지정 해놓고 변경이나 취소도 안되는 말도안되는 ui에다가 앱내에 문의 전화번호도없고, 찾아서 전화해도 통화도안되는 쓰레기 서비스네요. 덕분에 약국만 열곳도넘게 전화하고 오늘하루 잡쳤습니다.",1
아이가 아플 때 진짜 유용한 어플이에요. 의사선생님이 친절하게 저랑 아이 한명씩 진료봐주셔서 너무 좋았어요,5
비대면진료? 수요일에 신청했던걸 다음주 화요일에서야 병원 사정으로 취소되었다고 하면서 무슨 진료를 본다는건지 모르겠습니다 정말로 급했고 필요해서 찾은거였는데 ㅎㅎ 뭘한다는건지 모르겠네요,1
확진됐는데 전 증상이 너무 심하더라구요 ㅜㅜ 밖에 아예 못나가는 상황이였는데 진료도 받고 약도 잘 받았습니다.,5
원래 먹는 약이 있는데 코로나에 걸려서 어쩔수없이 비대면진료로 처방받았네요. 다니던 병원 아니라서 약간 번거로웠지만 그래도 택배로 약 받을수 있어서 좋았어요. 덕분에 살았습니다,5
굿닥은 업데이트 될수록 별로네요ㅡㅡ 병원에서 이거로 접수하라고하니 어쩔수없이 쓰긴하는데 뭐 매번 로그인 다시하라그러고 지금은 본인인증하라면서 버튼도 안눌리고 병원예약을 할수가 없네요. 리뷰보니 아래 죄다 그런 후기인데 고칠생각 없는건가요?,1
원래 먹는 약이 있는데 코로나에 걸려서 어쩔수없이 비대면진료로 처방받았네요. 다니던 병원 아니라서 약간 번거로웠지만 그래도 택배로 약 받을수 있어서 좋았어요. 덕분에 살았습니다,5
오늘 굉장히 유용하게 이용했어요 헛걸음 하지 않고 마스크 잘 구매했습니다 정말 감사합니다!,5
마스크 재고그냥 계속 오전중업뎃 오후중업뎃 그다음날도 똑같음. 장난하나요 이거삭제합니다 마스크도움1도안되네요,1
정말 좋은 앱이네요. 약국별 마스크판매 시간도 등록이된다면 좋겠습니다. 약국에 전화문의는 제발 자제해주세요. 판매시작시엔 정신없이 입력하고 계산하고 마스크 배부하느라 바쁜데 전화는 계속와서 줄은 얼마나섰느냐. 얼마나 남앗냐는데 황당합니다. 밖에 나가볼수도없는데...ㅠㅠ 최대한 많이 나눠드리고싶은데 어렵네요. 부탁드립니다. 줄서기싫다고 빼놔달라는 청탁도 제발그만..^^;;,4
"4군데나 찾아갔는데 약국마다 없다고 하면서 11시에 오세요, 2시에 오세요, 하나도 안 맞네요. 그냥 주민센터에서 배포하면 좋을 텐데 이게 뭐하는 짓인지ᆢ",1
다른어플보다 이게 더 정확하네요. 다른어플은 품절이라해서 약국 지나가는데 팔고있길래 여기보니 수량표시 되어있네요 굿,5
이렇게 관리 하실꺼면 왜 이런 중간관리 앱을 만드셨나요? 작성한 리뷰를 확인하고 수정하고 싶어도 못하고 문의를 하니 메일로 연락 달라고 해서 신상 다 입력하여 내용까지 보냈는데 1회 씹더니 결국 맘대로 리뷰 등록 되어 있더군요 이게 무슨 경우냐고 물으니 결국 2회 노답😱 참... 이럴꺼면 작성리뷰를 바로 등록 시키고 수정삭제 할수있는 사항을 만드는게 낫지 않나요?,1
코로나 전화진료 가능한 앱이라고 홍보는 그리 떠들어놧으면서 시스템은 준비를 안해두셧나보네요? 아랫분처럼 본인인증에서 100번 시도하다 포기합니다. 아픈사람들 상대로 장난하자는 거에요? 병이 도질거 같습니다,1
친절하고좋은병원입니다. 도움을주는진료와치료하는병원이라고생각합니다.감사합니다.,5
어플 실행하면 하얀화면만 보이고 먹통됨...바로 삭제함. 최악임.,1
요즘 같은 시기에 가보거나 전화하지않고 병원이나 약국 영업시간이나 점심시간 등을 알아볼 수 있어 너무 좋아요!,5
비대면 진료받는것은 간단했지만 문제는 약국에서(근처 3곳 모두) 처방을 거부하네요. 결국 병원 다시 가서 돈낭비 했습니다.,1
마스크 알림 사용으로 바로 구매 할 수 있었습니다. 정말 감사드립니다.,5
"코시국에 살짝만 의심되어도 덜덜,, 하지만 병원은 가기싫고! 비대면으로 처방까지 받았네요!",5
리뷰볼려고(신경정신과)어렵게 로그인했는데 도움하나도 안됨.전국 성형시술만 나옴,1
"주말, 공휴일에 병원, 약국 찾을때 너무 편해요~ 감사합니다~",5
좋아요 약국을 한눈에 찾을수있고 요즘 마스크 때문에 고생하는데 마스 크가있는 약국을 확인할 수있어서 정말 감사해요,5
"코로나용약 택배 어쩌라는거죠? 택배 어디로 보내는지 확인도 안되고 보냈는지 안보냈는지도 없고... 전화하면 통화량이 많다고하고, 그냥 연결해주면 끝인가... 이동수칙 무시하고 약을 받을까도 생각중... 이러다가 격리끝나고 약받을듯",1
서울 사는데.. 무료로 탈모약 배송 받았어요.. 좋습니다..,5
"의사 선생님의 친절과 전문적 설명, 간호사 선생님의 친절함 감사합니다. 기다리는 시간이 많아 약간 불편하나 전문의를 더 채용하여 병원을 더 확대 확장하면 해결되겠지요!",1
병원 검진예약건 확인하려고하니 본인인증 아무리해도 완료가안되어서 확인이 안되어요,1
하나도 안맞음. 정부 업데이트가 느린건지.. 약국 15군데 돌아댕겼는게 결국 못샀다 진짜 화가난다,1
병원 정보를 정확하게 전달해주어 좋습니다.,5
거리 상관없이 바로 진료받을 수 있어서 좋았습니다.,5
코로나는 아니지만 다른거때문에 약 처방받았습니다 비대면 진료라는거 처음 해봤는데 정말 편하고 좋았습니다 흥하십시요~~~~~~~!!,5
확진됐는데 전 증상이 너무 심하더라구요 ㅜㅜ 밖에 아예 못나가는 상황이였는데 진료도 받고 약도 잘 받았습니다.,5
일요일 저녁6시에 조회해보고 집근처 약국가서 한번에 바로 구입했습니다. 넘 마음에 듭니다. 감사해요.,5
병원 내과 검색해서 나오는곳 모두 내과진료를 안한다는데 이앱 왜있는건가요,1
아이를 키우는 엄마로써는 정말 너무 유용한 앱이네요~^^ 이사하고 낯선 곳에서 어디에 뭐가 있지 싶어서 걱정이 많았는데 굿닥 덕분에 병원 정보를 확인할 수 있었어요~ 병원이 몇시부터 몇시까지 하는지도 알 수 있고 무엇보다 아이 건강에 대한 정보도 알 수 있어서 넘 좋네요~,5
얼마전부터 앱 정보를 찾을수없다고 하면서 안들어가집니다,2
본인명의 핸드폰이 아니면 어떡하라고 계속 카카오톡 로그인하라고 나오는건지 가입안하면 되는게 없네요ㅡㅡ,1
확진자 경로랑 신천지 위치 볼 수 있어 좋았는데 없어진건가요???,3
부평 이상순정형외과 진료시간이 바꼈습니다. 수정부탁드립니다.,3
다양한 정보 제공으로 활용도 높은 앱이네요.,5
전화안해도 예약할 수 있어서 편리합니다,5
굿닥 어플덕분에 약국 정보를 확인할수 있어서 많은 도움이 되요. 보기도 편해서 약국정보 확인하려면 꼭 사용하는 어플이예요ㅋㅋㅋ,5
세밀히 검토하여 진료를 해주셔서 빨리 차도가있어요 환자를 진심으로 대하시고 최선을 다해주셔서 감사합니다,5
공적마스크 판매약국 검색용으로 잘 사용중입니다.,4
슈링크 특가! 다른 어플보다 훨싸다! 왜 진작 몰랐을까,5
위가 약해서 위염약 달고사는데 병원가기 귀차늘때 어플로 진료받고 약배송 받으니 좋아요!,5
뭐 마스크 알리미때문에 설치했는데 막상설치하니 마스크알리미 기능은 없네요. 전형적인 낚시네요,1
근처 병원을 쉽게 볼 수 있어서 좋은거 같아요,5
진료과목병원 찾기 왜사라졌나요? 아니면이어플굳이쓸필요가없는데 ..,1
"쌍둥이 엄만데, 주말에 둘다 아프면 너무 힘들어요 ㅠㅜ 주말에 문연 병원 찾을 때 너무 편합니다!",5
근처 휴일병원찾기도좋고 정보가많아요^^,5
신속항원검사 되는 병원 근처에서 찾을 수 있는거 너무 좋네요. 번창하세요,5
지방도 약 퀵으로 보내주시면 좋을거같은데 당장은 힘든거겠죠? ㅜㅜ 근처 약국 찾아주신다고 했는데 근처가 아니라 조금 먼 약국으로 설정돼서 살짝 힘들었네요 ..,5
"병원 검색하면 왜 거리순으로 안나와요? 오름차순 내림차순 이런게 왜 없나요? 별점 순이라든지 거리순이라든지.. 정렬좀 되게 만들어주세요. 주말에 하는 병원을 찾는데, 당장 가까운곳을 찾아 빨리 가야하는데 몇십키로 떨어진곳을 검색해주면 무슨 소용이냐구요.. 가까운곳 찾느라 한참을 내려봐야 하는게 너무 시간아깝고 비효율적이네요..ㅡㅡ 그리고 아기 이름으로 병원가서 거기 테블릿으로 등록해서 만포인트 준다고 하는데.. 로그인 되는게 애초에 카톡밖에 없고.. 아기는 카톡도 만들 수 없는데;;;; 어떻게 만포인트를 받을 수 있는건지;;; 엄마껄로 가족에 아기를 등록해도 포인트 지급은 따로 안되는 모양인데, 이거 해결 좀 해주세요.",2
이틀전부터 5부제 마스크 알림이 맞질 않네요... 마스크가 안왔는데도 충분으로 오전에만 3번 알려주는데... 좀...,3
그냥 네이버검색창에서 '공적마스크'라고 치면됨. 굳이 이 어플 필요없음. 난 또 뭐 다른 정보가 있는줄알았음,1
건강정보가 좋고 업데이트가 잘 안돼요,3
요즘 매일 들어가는 앱 매일 새로운 프로모션이 좋아요~,5
"이사간지 얼마 안됬을때 병원가야하는데 근처에 뭐가있는질 몰라서 설치했다가 안쓸줄 알았는데, 의외로 꾸준히 쓰는 앱이 되었어요. 스케쥴상 저녁에 병원갈때 헛걸음 안해서 좋아요.",5
마스크 판매가능 재고 확인가능토록 빠른 업그레이드 부탁합니다.,5
주말에 아팠는데 응급실 문연곳 찾아서 잘갔습니다^^ 감솨합니다,4
로그인도 안돼 비번도 못찾아 전화번호 인증도 안돼 카톡인증도 안돼 네이버 인증도 안돼 어쩌라는건지....,1
방문 할 때마다 느끼지만 첨 편하네요,5
환자의 마음을 잘 읽어주시고 편한 상담을 해 주시니 마음이 안정이 됩니다,5
나 부산 놀러갈때 장염때메 너무 고생햇는데 굿닥덕에 가까운 병원도 찾고 아주 좋았음,5
"에러사항 좀 빨리 개선해주세요...,불편해서 진짜..",1
이런 앱을 만들어주셔서 감사합니다.이앱 덕분에 그나마 설수 있겠어요~^^ 다시한번 감사합니다~^^,5
아무 기대 안하고 사용했는데 정말 행운 아이 처럼 마법처럼 잘 활용 했어요... .,5
부산 거주중인데 주변 병원정보가 잘 나와서 쓰기 좋아요!,5
주말에 애인이 아파 약구을 찾다가 우연히 이 앱을 찾아 쉽게 약국을 찾았습니다 감사합니다,5
너무나도 유용한 정보를 제공해주셔서 정말 감사합니다.,5
보는거 조올라 불편하네 ㅋㅋ 한 병원 조회하러 들어갔다가 나오면 진료과목부터 다시 설정해야함. 보라는거야 말라는거야,1
좋네요~한눈에 당번약국 까지도 다 보이고,5
앱 기능은 좋은데 광고나 이런 리뷰작성을 끄는방법이 없다.,5
가입하고 앱 권한 허용하는 중이었는데 갑자기 어떤 병원에 전화가 걸리고 앱이 삭제 됐어요. 테스트 콜인줄 알았는데 아니었구요. 처음 겪는 일이라 황당하네요.,3
자취할때 아플때 서러울때 주말에 문연약국 찾을때 참 편한 굿닥,5
근처에 있는 진료 가능한 병원을 정확히 알 수 있어 좋아요.,5
굿닥 어플 알림도 좋아요 예약은 사용 안해봤지만 다음에 해봐야겠어요,5
아니 병원다녀오고 정말 안좋은점은 써놨더니 계속삭제됨. 결국 좋은후기만 남겨놓은거였음. 글만써있는 후기보고 절대가지마요,1
카테고리별로 병원을 찾은 다음에 카테고리를 초기화해서 다시 모든 병원을 볼 수 있었으면 좋겠어요,4
